iteration,loss,pure_loss,dist,x1,x2,x3,x4,x5,x6
0,0.7003753975866801,0.8206989750797419,3.1883676129535976,-0.33191198118970355,0.8812979737686328,-1.9995425007306205,-0.7906697094726407,-1.4129764367315478,-1.6306456209248088
1,0.9968692513234925,1.0543444936062005,4.177525667846053,-1.9602045316160912,-1.0594761264462609,1.628991371411646,1.9004728861447266,1.85644352434909,1.6658441100631984
2,0.7510193350617999,0.7120166311794045,2.8436890891558475,-0.6813404383022863,-0.8848922798823,1.0862599601764678,0.6644034882468488,1.3016061815279354,-1.8771619929707382
3,0.7323294129875578,0.8693811467093008,2.943780340446048,-1.045284038326393,-1.1868661722591345,-1.5787841417054036,-1.4359876687583117,0.918407161095609,-0.8754890043202004
4,0.8479088762905979,0.8040320813348827,3.264876020972258,-0.44642761640470496,0.5239597817718038,-1.8566758682709752,-0.8910904903890182,-1.7146658396181866,-1.733267861376723
5,0.8474305732576872,0.8707446378554838,2.778488039376976,-1.1563514721826913,-1.2217848150171011,-1.3432233679011647,-1.2231428851363788,0.9916169479017523,-0.7787536315382326
6,1.058687300181339,0.9752876885738729,3.3421569200490353,1.438645404415881,-1.0259993431664232,-1.986441413587722,0.04660720827788856,1.0201326760579659,-1.7489554677480368
7,1.228982825897518,1.122426290743569,2.5908019107450846,-1.7569628145961498,-0.7438220683397063,-0.0896683173956534,0.04063541395776227,0.12242355313796294,1.745676307086336
8,0.786270318959016,0.8551185694312471,3.0931360847582465,-0.2397762906686991,1.4402474853290688,-2.0,-0.7005362266399504,-0.9087318413773053,-1.4557268926217244
9,0.7846385725545006,0.8586252533553267,3.053517967072888,-0.9217375112145085,0.24262728407991707,-2.0,-1.5573872062004663,-0.09471537419172793,-1.4075077351588
10,0.9661043905359871,0.9947076924020575,4.2719656984173895,-1.1720374185959128,1.951688378121887,-2.0,-2.0,-1.0329238561335292,-2.0
11,0.829787219137182,0.7916492798236527,2.690667773281328,-0.8264155798876305,0.45435400284700345,-2.0,-0.04067733617488889,-0.5747650039248229,-1.4206629931745276
12,0.8744326904572098,0.9912417651301311,3.924999351178283,-1.4368025719538715,-1.2964438784016272,-2.0,-2.0,0.2388234077909841,-1.89826629481291
13,0.8445047150176475,0.8807511956581862,3.243896656508161,0.6503154337176342,1.2898567924919209,-2.0,-0.2367061178608203,-1.8521835358109915,-0.974479950062533
14,0.7239587131428933,0.7230770735685947,2.662342242844383,-1.0150665862747967,-0.3420147431560947,0.5317713575813814,-0.6228082997608657,1.126969832751079,-2.0
15,0.7822556412770642,0.8540251226382205,3.463403427049762,-0.8884835157584627,-0.5905621694197924,1.481276167171802,-0.9251023084643255,1.9511543506905071,-2.0
16,0.5735521429410975,0.6315895021651864,2.5972832889034487,-0.5481058132410412,0.6700503437081613,1.2766429922720124,-0.33238422338626195,0.5061585083071725,-2.0
17,1.129255162747321,0.8672613352130154,3.210996597781404,-0.19737705750180767,1.4740687679825508,2.0,-0.2339373814025021,0.20960920060108368,-2.0
18,1.1130946550735794,0.8916960772319059,2.6052570535681188,-1.38236831839242,0.4340372020316834,0.5928838490971295,-0.6957077694055711,1.0037069137418757,-1.6867381916287756
19,0.7393299772816375,0.8189469126538875,2.4802236222402816,1.2382058005031555,-0.7269818703997803,-0.10309762523361599,0.7674721905636193,-1.640120235345758,-0.8945478757568674
