iteration,loss,pure_loss,dist,x,y
0,-0.2650082867644831,-0.2650082867644831,0.44156367145634046,-0.49786797178455533,0.8812979737686328
1,150.89999999999998,150.89999999999998,3.1822417884252605,3.0,-2.0
2,-0.24145138331915644,-0.24145138331915644,0.44390060439248646,-0.49746588001876546,0.8882595481280204
3,-0.3102003493017477,-0.3102003493017477,0.4369912001891345,-0.49878872957791653,0.8665140283436896
4,-0.38622096201614464,-0.38622096201614464,0.42875339313476657,-0.5006744430919836,0.8351220965313115
5,-0.4500138222396796,-0.4500138222396796,0.4214718178820759,-0.5040221170963965,0.7904365658093986
6,-0.4598908015977575,-0.4598908015977575,0.42209184781453646,-0.5085649793995701,0.7654906420831455
7,-0.5747283781621308,-0.5747283781621308,0.3696055277695717,-0.4548276108686573,0.7705921499975963
8,-0.7362942130870038,-0.7362942130870038,0.2847162016341223,-0.36536062476527453,0.7842216276828009
9,-0.8825494106591658,-0.8825494106591658,0.17833515551047185,-0.24397663460532648,0.8022269659908212
10,-0.9038471442442845,-0.9038471442442845,0.1261437585438424,-0.14525973623533472,0.8258981265347063
11,-1.00094793255916,-1.00094793255916,0.06444252072321616,-0.11931521808583812,0.7698860399967353
12,-1.0249926986037798,-1.0249926986037798,0.028060171991883258,-0.0909863488160445,0.7406350821061887
13,105.6299358684017,105.6299358684017,2.910710784823064,-3.0,0.7671273590529935
14,-1.021316307015316,-1.021316307015316,0.04940540990979767,-0.04110924794446236,0.7209728843668888
15,162.89999999999998,162.89999999999998,3.347276923112278,3.0,2.0
16,-0.3041258798320881,-0.3041258798320881,0.43268886442558874,-0.01785792499589922,0.2859338644302669
17,-1.0309033470350908,-1.0309033470350908,0.010859996129590927,-0.08321533709009143,0.7039639285379518
18,-1.0313852070910492,-1.0313852070910492,0.007786889539203447,-0.08202829067173134,0.7130859864325862
19,-0.9020234932258222,-0.9020234932258222,0.18098001525945798,0.08554026395658543,0.6677719088188154
20,-1.019788187657514,-1.019788187657514,0.051704923354211785,-0.04436880432062251,0.6879138589851101
21,-0.9790131108430311,-0.9790131108430311,0.0906393452840992,-0.05439336651339399,0.6291622314615539
22,-1.0028519060764312,-1.0028519060764312,0.06865853210893563,-0.05373989211029784,0.6541734422515173
23,-1.0302673140595346,-1.0302673140595346,0.01771650017059262,-0.07381808447027627,0.7049545599017857
24,-0.9894535237398774,-0.9894535237398774,0.09111921901468834,-0.17045896079726308,0.6702108018835893
25,-1.0316155301827037,-1.0316155301827037,0.0014843404103452344,-0.08864463303671588,0.7135318764048604
26,-1.0316202297334813,-1.0316202297334813,0.001105240002921414,-0.08915624974948333,0.7134984103066069
27,-1.031609090942541,-1.031609090942541,0.0016187436843894264,-0.08910472034583794,0.7140618198651882
28,-0.9528469528779475,-0.9528469528779475,0.11351024459983346,-0.16876976913730335,0.6310625779686712
29,-1.0301205462410068,-1.0301205462410068,0.015643107446042883,-0.07774833186680086,0.7225731692944457
30,-1.030496352311789,-1.030496352311789,0.017237784376890507,-0.10685621799162082,0.7150953232348698
31,-1.0284035719587785,-1.0284035719587785,0.028563903742767547,-0.06213106393679091,0.7055058774921674
32,-1.030951234169973,-1.030951234169973,0.013013212371031408,-0.07727932211307165,0.7090536890343135
33,-0.9322297429208496,-0.9322297429208496,0.13319134317091633,0.026030893614148454,0.7783505739915677
34,-0.7041379536981103,-0.7041379536981103,0.28260211438248056,0.16586900685259298,0.5921952077845014
35,-1.0311176266393611,-1.0311176266393611,0.008083142968467407,-0.0864653217496949,0.7199632276357333
36,-1.0093272989295237,-1.0093272989295237,0.06837285952759266,-0.025443949030120372,0.7356899680281757
37,-1.0316223918236176,-1.0316223918236176,0.0009863985015526285,-0.09019825263635539,0.713502428302693
38,-0.7557248861128001,-0.7557248861128001,0.23256796973253485,0.1248344222721749,0.8021540357627894
39,-0.5914296314863218,-0.5914296314863218,0.2925698196819221,-0.0738939831860761,0.42046287805582194
