iteration,loss,pure_loss,dist,x,y
0,56.492585086625134,56.52874004692152,4.636185856794344,1.2553300705386121,10.804867401632373
1,8.664853306924813,8.722925034514095,2.28194490901788,9.920616032189928,0.24757565852961744
2,8.40687909717518,8.333639923792862,2.2763361773259883,9.877859119048967,0.24420962345519692
3,6.277575137226141,6.277875750934453,2.2647477180850952,9.586617535616599,0.21604209011385256
4,5.581526862712585,5.5679662344816485,2.2752434998498154,9.423040402591894,0.19975716517781467
5,5.179009546861447,5.2495467667899325,2.291047164012087,9.302070818594803,0.1872413666370541
6,5.207569251197227,5.104484549072628,2.313186770759452,9.18298176543874,0.17448556836093776
7,4.997476121264019,5.109333904252326,2.3118234839030483,9.190230731188462,0.17510555432959052
8,4.16938972326723,4.202193179107701,2.1025499842324264,9.103186521162844,0.39719007833604003
9,3.8182558768514157,3.7572109645918834,1.977373883346791,9.080337724094376,0.5278567096613249
10,3.414842305429401,3.3699589320748835,1.8563800238299588,9.059306670488905,0.6549516384746825
11,2.8296836799525713,2.9248517106062115,1.696679126760285,9.029837524825759,0.8249271226738843
12,2.4306888865887313,2.51995148441166,1.517454106649772,8.99388138080556,1.020010877784792
13,2.1186527339908086,2.282915103231513,1.37918463180948,8.962906711257503,1.1754526504333747
14,2.02193306776873,2.120956361732871,1.2411845205802505,8.92817985406897,1.3374907432511567
15,2.082727467975265,2.0760814526079265,1.1773824848890666,8.910112695727387,1.416063230576861
16,2.3892664555816845,2.4419633712155377,1.2536847682343015,8.83645703832927,1.3679310812448602
17,1.839578253450997,1.6863200779880714,1.1544334402194945,9.05475135396042,1.3814757117433871
18,1.4579400117037937,1.4484616285550622,1.074018376532939,9.126620298513348,1.4431975646763378
19,1.0316402903502537,1.0659674488367035,0.8842280725813029,9.25735789967391,1.6067666646210559
20,0.7772393829949464,0.826176476886129,0.6880020569828916,9.376408047110038,1.78870051392537
21,0.6216239908702733,0.7162138290793507,0.5380515946737808,9.4526009875983,1.9376681554383235
22,0.7159431034404863,0.6502093015112234,0.4024233708546897,9.510143988835441,2.0817347475047487
23,308.19947829282927,308.12909601160663,8.453470053001151,-5.0,0.0
24,203.15401950883805,203.11138621846263,10.824513774517245,7.334306995352705,15.0
25,0.44643977719896727,0.5457706873898012,0.398040641097135,9.40683321467358,2.0773641554619786
26,0.27282702726120645,0.4608921987812824,0.260098263769183,9.345950792744814,2.2271349905709514
27,0.5367060707002141,0.4648744692303026,0.15089770282947193,9.306602628874561,2.381169164593446
28,17.446249593570034,17.508299515778166,3.298378823784713,-5.0,15.0
29,35.563563420333274,35.48538638202869,1.8637823141693473,-5.0,12.416444863530002
30,21.00993779016482,20.813937056120334,2.8065974893227557,-2.469756016398282,15.0
31,0.5853310232000064,0.5534990327223603,0.34632067044701986,9.262762688804658,2.168914394895962
32,0.4000136899819592,0.45404305063602735,0.20555839350001998,9.523840880449255,2.655114394491189
33,1.378544142942224,1.1999835248423487,0.9770710018946601,9.608633627494797,3.4346174166825234
34,0.25636059468917205,0.44084132445194335,0.10150518902870735,9.517731617134428,2.5157835784581035
35,0.5389816133625418,0.4789124891186276,0.15541969834750036,9.554259081764055,2.56096772661857
36,0.46155358268438385,0.4817249253402771,0.23167007253021876,9.374803035181673,2.7012152194121883
37,9.687474793423023,9.541862146922274,3.3345231570070157,10.0,5.759534462631811
38,15.746130602955,15.909465984013025,2.913028098200594,8.509259154216329,5.240421176211993
39,1.9209526444906964,1.9564966835353026,0.8631351510712039,10.0,3.1185248562524297
