iteration,loss,pure_loss,dist,x,y,kernel
0,56.52874004692152,56.52874004692152,4.636185856794344,1.2553300705386121,10.804867401632373,RBF_FIX
1,8.722925034514095,8.722925034514095,2.28194490901788,9.920616032189928,0.24757565852961744,RBF_FIX
2,125.7746258853273,125.7746258853273,10.131454805928636,8.183301346085312,12.53010354180645,RBF_FIX
3,37.6628555433952,37.6628555433952,4.268233104127059,5.2281286438090255,5.998463628489737,RBF_FIX
4,12.040374682467363,12.040374682467363,3.327550918406403,-3.1764329558544904,8.947631479994229,RBF_FIX
5,17.723357556827743,17.723357556827743,3.607569153746038,8.876135866072568,6.040605812953379,RBF_FIX
6,136.77201024309466,136.77201024309466,6.494234013363668,-3.1142704910932677,0.5316550154012135,RBF_FIX
7,19.27148847496484,19.27148847496484,3.940323307820339,-0.8307055812619506,9.083456688512552,RBF_FIX
8,54.59881195684511,54.59881195684511,6.081389508617628,2.518089069424148,10.049848061433444,RBF_FIX
9,20.578546123928774,20.578546123928774,3.967761866141913,-3.3501350974685153,8.312722337403518,RBF_FIX
10,5.975330551440613,5.975330551440613,1.970510404373947,2.050160246850047,3.9156360215673254,RBF_FIX
11,27.66324690357939,27.66324690357939,3.2094247572398915,5.625867661636537,4.306941179458374,RBF_FIX
12,22.859932238434457,22.859932238434457,2.8936299415166506,5.92280654857635,3.0737136588135687,RBF_FIX
13,14.334182263722322,14.334182263722322,2.066124368511528,4.600041942339228,3.7384874711808864,RBF_FIX
14,38.48010140410822,38.48010140410822,4.042161556766975,0.21902014284864268,10.02881396954325,RBF_FIX
15,92.14903946484712,92.14903946484712,6.410038540256595,3.248440938715259,11.768971565237791,RBF_FIX
16,148.68350454309012,148.68350454309012,7.860802920925285,4.666823675262787,13.18101158763886,RBF_FIX
17,60.55360608326428,60.55360608326428,5.854147560160192,7.111017385357572,7.8525037163364715,RBF_FIX
18,18.277737601035554,18.277737601035554,2.2412988744783173,5.236983708547735,3.0704602262464267,RBF_FIX
19,64.93843092579085,64.93843092579085,6.766465290368587,-3.247970047503828,4.501778169139449,RBF_FIX
20,125.67074365660483,125.67074365660483,5.671716184250141,2.2198854950083824,14.125112574085499,RBF_FIX
21,30.58650600882085,30.58650600882085,1.9809521212797063,-5.0,12.960925244914591,RBF_FIX
22,3.265320420827112,3.265320420827112,0.8471380177029408,10.0,1.8530958493162566,RBF_FIX
23,3.0818038329715005,3.0818038329715005,0.7883741643878841,10.0,1.9358749916074245,RBF_FIX
24,2.9576257803475468,2.9576257803475468,0.7487109682602293,10.0,1.995740085555687,RBF_FIX
25,2.818740574535221,2.818740574535221,0.7050966128245504,10.0,2.0672216471946383,RBF_FIX
26,2.6760574700475566,2.6760574700475566,0.662238487676195,10.0,2.146851000062999,RBF_FIX
27,2.5411021757391685,2.5411021757391685,0.6253490825788163,10.0,2.2296768932974977,RBF_FIX
28,2.421644562572686,2.421644562572686,0.5980827460890182,10.0,2.31121684222918,RBF_FIX
29,2.321253399552316,2.321253399552316,0.5817548616499558,10.0,2.3880478829851772,RBF_FIX
30,2.239957351863235,2.239957351863235,0.5754668076772261,10.0,2.458147749758037,RBF_FIX
31,2.175625389107159,2.175625389107159,0.5770396553564793,10.0,2.5207899055898193,RBF_FIX
32,2.1251177921598314,2.1251177921598314,0.58408363121901,10.0,2.576368830801113,RBF_FIX
33,2.0857720713608314,2.0857720713608314,0.5945295565718706,10.0,2.625290868776334,RBF_FIX
34,2.05491709352676,2.05491709352676,0.60693441089975,10.0,2.668626782068563,RBF_FIX
35,2.030668551175733,2.030668551175733,0.6202830017370887,10.0,2.707105479995569,RBF_FIX
36,2.0114903211990374,2.0114903211990374,0.6339640274873484,10.0,2.741518929436503,RBF_FIX
37,1.996257972104038,1.996257972104038,0.6475918329177077,10.0,2.7724846780284937,RBF_FIX
38,1.984133682079797,1.984133682079797,0.6609245929130976,10.0,2.8004892765013065,RBF_FIX
39,1.9744790101970224,1.9744790101970224,0.6738175237535609,10.0,2.8259302023442565,RBF_FIX
