iteration,loss,pure_loss,dist,x,y,kernel
0,0.0,0.0,45.43427905821769,-16.59559905948518,44.06489868843164,MATERN3_FIX
1,-0.0,-0.0,138.36825307592275,98.9415470958657,-96.6989912196051,MATERN3_FIX
2,0.0,0.0,144.09921725177463,-98.15469737394986,-99.34570431159861,MATERN3_FIX
3,-0.0,-0.0,133.9609095153157,97.30910102243871,98.420161312934,MATERN3_FIX
4,-0.0,-0.0,140.57546058023254,-99.05145038605257,99.6715987223885,MATERN3_FIX
5,-0.0,-0.0,103.18272400538314,0.12448668945599195,-99.99701119953717,MATERN3_FIX
6,-0.0,-0.0,97.99706427393309,99.69981568014379,19.872826088804075,MATERN3_FIX
7,0.0,0.0,103.26696727794415,-99.83459372676597,-4.602538630306242,MATERN3_FIX
8,0.0,0.0,139.64608489350553,-98.0144466140783,99.41456261796839,MATERN3_FIX
9,-0.0,-0.0,140.49610654062727,99.28727370398192,-99.30431487048632,MATERN3_FIX
10,-0.0,-0.0,134.9567805863591,98.50258584524468,98.6382606778503,MATERN3_FIX
11,-0.0,-0.0,141.61706233368471,-97.82282090310434,-96.16389329343924,MATERN3_FIX
12,-0.0,-0.0,96.63962633993796,5.030737532565553,99.76275240004011,MATERN3_FIX
13,-0.0,-0.0,140.5753228048474,99.26495230311059,-99.43384841968037,MATERN3_FIX
14,0.0,0.0,143.57824391198366,-99.46965487101124,-97.28571442120004,MATERN3_FIX
15,-0.0,-0.0,139.41943089415986,-98.52663874830209,98.5425802504841,MATERN3_FIX
16,-0.0,-0.0,135.6803837021343,99.06441616663835,99.09980465674735,MATERN3_FIX
17,-0.0,-0.0,98.85543811860886,99.74520746213975,-17.837903325661287,MATERN3_FIX
18,-0.0,-0.0,103.22379940754743,-1.0562168562724565,-99.99681512667652,MATERN3_FIX
19,-0.0,-0.0,103.17266838448755,-99.95983224368995,-0.6919025826174163,MATERN3_FIX
20,-0.0,-0.0,97.09812985632357,-6.97158020386577,99.71162193985799,MATERN3_FIX
21,-3.8432051587521355e-163,-3.8432051587521355e-163,19.328238184467406,9.866708652861078,-14.978937308633974,MATERN3_FIX
22,-0.0,-0.0,145.30129930413418,-99.77503384346707,-99.42855685363708,MATERN3_FIX
23,0.0,0.0,139.91000604147843,-99.22633218670478,98.51254082135381,MATERN3_FIX
24,0.0,0.0,140.07997836024006,98.32611602643684,-99.63149160337534,MATERN3_FIX
25,-0.0,-0.0,136.84700121602617,99.85848587708543,99.9555601738501,MATERN3_FIX
26,-0.0,-0.0,96.84814136775488,99.92488152804358,-0.40206097404708885,MATERN3_FIX
27,0.0,0.0,104.51028018928419,-14.345560853455837,-99.89528485860828,MATERN3_FIX
28,0.0,0.0,103.24008202225482,-99.81451618836816,10.793663489958888,MATERN3_FIX
29,-0.0,-0.0,97.73920978351508,19.126175547039367,99.56485871955755,MATERN3_FIX
30,4.458134750640249e-112,4.458134750640249e-112,15.980248769778253,-7.414665875384998,-8.855646887798315,MATERN3_FIX
31,0.0,0.0,139.39177884282194,99.135020409092,-97.92932223647819,MATERN3_FIX
32,-0.0,-0.0,145.31605916918423,-99.30853989355917,-99.91532071729212,MATERN3_FIX
33,0.0,0.0,139.75064218256585,-99.66908165693123,97.79996385368773,MATERN3_FIX
34,0.0,0.0,134.84536533659272,99.8022646515117,97.1627979302151,MATERN3_FIX
35,-0.0,-0.0,106.79142667056178,32.75996719702263,-99.46036005560042,MATERN3_FIX
36,0.0,0.0,97.65221294814776,99.78016945836666,-10.89194456329325,MATERN3_FIX
37,-0.0,-0.0,108.35776300889277,-99.9422844690405,-30.25180612008748,MATERN3_FIX
38,-0.0,-0.0,100.95115105798357,-25.435227173116033,99.96359567213827,MATERN3_FIX
39,3.5722399389957856e-262,3.5722399389957856e-262,24.502478510718344,24.936491781827513,14.337744901489827,MATERN3_FIX
