iteration,loss,pure_loss,dist,x,y,kernel
0,-0.2650082867644831,-0.2650082867644831,0.44156367145634046,-0.49786797178455533,0.8812979737686328,RBF_UPD
1,135.4575983386697,135.4575983386697,3.12685503777048,2.9682464128759714,-1.933979824392102,RBF_UPD
2,1.1267274024390272,1.1267274024390272,0.765048246843828,-0.7901165500229244,1.0205862817769709,RBF_UPD
3,52.97673363978414,52.97673363978414,1.8974802371414718,1.3041270032331163,2.0,RBF_UPD
4,2.190330998246196,2.190330998246196,1.7725033524468168,-1.65650323964484,-0.11638075570037687,RBF_UPD
5,162.89999999999998,162.89999999999998,3.347276923112278,-3.0,-2.0,RBF_UPD
6,1.3871133230059667,1.3871133230059667,1.1205426676133943,-1.166128817342204,0.40093969309378785,RBF_UPD
7,107.52011185354033,107.52011185354033,2.9351978360172595,-3.0,0.3303405376443851,RBF_UPD
8,1.4127320714752458,1.4127320714752458,0.9044932318434513,-0.7828674606522292,-0.47477756714430575,RBF_UPD
9,48.133467431968086,48.133467431968086,1.4413636007603896,-0.7379745672247222,2.0,RBF_UPD
10,2.454562796987149,2.454562796987149,1.3846294503605483,-1.2252311650798635,-0.2791351805804181,RBF_UPD
11,0.9583828351056779,0.9583828351056779,0.7347478019648711,-0.617385497675655,0.20122159301106501,RBF_UPD
12,110.07140696688067,110.07140696688067,3.089817855650202,3.0,0.723104336952495,RBF_UPD
13,2.238402392935309,2.238402392935309,1.1589565070844818,-1.0270987068288604,0.03094662805029058,RBF_UPD
14,23.874865365521124,23.874865365521124,1.019584784545998,0.09839664805767256,-1.7321485425029461,RBF_UPD
15,0.09065829667583669,0.09065829667583669,0.6556482413456904,0.7451849986824799,-0.7311774024465909,RBF_UPD
16,0.08404128883968781,0.08404128883968781,0.7112866360776755,-0.14649368983186228,-0.04170956870116327,RBF_UPD
17,0.1480360436346849,0.1480360436346849,0.7229623587408814,-0.19418483781236917,-0.04774875043445892,RBF_UPD
18,0.19812238870390486,0.19812238870390486,0.7331217257937943,-0.22486524417129283,-0.050441975853579235,RBF_UPD
19,0.23953703159943723,0.23953703159943723,0.7416831374960098,-0.24763220360505755,-0.05212033762108925,RBF_UPD
20,-0.9046617196785359,-0.9046617196785359,0.12136557735432824,0.12957069343285532,-0.8272642721619043,RBF_UPD
21,0.261039213995462,0.261039213995462,0.7344348067476005,-0.26029033779221855,-0.06697530968300502,RBF_UPD
22,0.28817411179255215,0.28817411179255215,0.7365297292531476,-0.2742711525824886,-0.0723436154703545,RBF_UPD
23,4.997632586915223,4.997632586915223,2.084931430870473,2.168221790290909,-0.5479733524743629,RBF_UPD
24,0.023009778247934817,0.023009778247934817,0.6454216667264588,0.11061297103774148,-0.0675139994415146,RBF_UPD
25,0.009825539616616807,0.009825539616616807,0.6404835026194592,0.09713419174586768,-0.07215849075881597,RBF_UPD
26,0.8818176470012289,0.8818176470012289,1.4632096934170948,1.5252727344130657,-0.4290499415157436,RBF_UPD
27,0.032573731274486296,0.032573731274486296,0.6224366080709003,0.14169439517364157,-0.09233045954490926,RBF_UPD
28,102.94854807138935,102.94854807138935,2.9884001551190713,-2.786675363659895,2.0,RBF_UPD
29,162.89999999999998,162.89999999999998,3.347276923112278,3.0,2.0,RBF_UPD
30,2.9501380566878503,2.9501380566878503,0.8371781730516827,0.6586421322774996,1.087702210158862,RBF_UPD
31,30.05619432070668,30.05619432070668,2.644950627974731,-2.5548151247040143,-0.6704732079230347,RBF_UPD
32,107.34099909357391,107.34099909357391,2.9308371728345137,3.0,-0.3654076992953268,RBF_UPD
33,2.5111266026868932,2.5111266026868932,1.9936581591148332,2.0673215519210313,-0.9657429775699529,RBF_UPD
34,0.14061880468388321,0.14061880468388321,1.7663809938579125,1.8561269016692812,-0.726423599453994,RBF_UPD
35,2.140912961111284,2.140912961111284,1.6358201316084626,1.5333160075997476,0.5091253606736612,RBF_UPD
36,48.171658298482086,48.171658298482086,1.6276584426900014,1.0857283337971868,-2.0,RBF_UPD
37,52.59220821556536,52.59220821556536,1.7618616295018514,-1.113012388326176,-2.0,RBF_UPD
38,-0.02836306517322218,-0.02836306517322218,0.5506024958382453,0.16555514817082795,-0.1672338239779434,RBF_UPD
39,0.29183163785783706,0.29183163785783706,1.3070092652235665,1.3906991430882076,-0.8388324795471209,RBF_UPD
