iteration,loss,pure_loss,dist,x,y,kernel
0,0.0,0.0,45.43427905821769,-16.59559905948518,44.06489868843164,MATERN3_UPD
1,-0.0,-0.0,138.36825307592275,98.9415470958657,-96.6989912196051,MATERN3_UPD
2,0.0,0.0,140.02761377683868,-99.37393697131584,98.52659569788705,MATERN3_UPD
3,0.0,0.0,139.89686939338222,98.00707323530469,-99.67705672515528,MATERN3_UPD
4,-0.0,-0.0,140.57546058023254,-99.05145038605257,99.6715987223885,MATERN3_UPD
5,0.0,0.0,143.6620195575095,-99.43957005207626,-97.43614306011527,MATERN3_UPD
6,-0.0,-0.0,136.51092811113142,99.59013119392125,99.7485950250364,MATERN3_UPD
7,-0.0,-0.0,139.676553612401,98.70649436047103,-98.72542453446798,MATERN3_UPD
8,0.0,0.0,139.64608489350553,-98.0144466140783,99.41456261796839,MATERN3_UPD
9,0.0,0.0,143.70030404934786,-97.34856951408406,-99.57892472920784,MATERN3_UPD
10,-0.0,-0.0,134.9567805863591,98.50258584524468,98.6382606778503,MATERN3_UPD
11,0.0,0.0,139.33048480594394,99.42676640907669,-97.56664589289197,MATERN3_UPD
12,0.0,0.0,140.26281471930926,-99.98792796390148,98.2097743454141,MATERN3_UPD
13,-0.0,-0.0,145.26026578226623,-99.71745192959864,-99.42819706330627,MATERN3_UPD
14,-0.0,-0.0,134.39406339482858,97.6780166063682,98.6645156720661,MATERN3_UPD
15,-0.0,-0.0,143.44225657961317,-98.18893108931694,-98.38577277386426,MATERN3_UPD
16,-0.0,-0.0,135.6803837021343,99.06441616663835,99.09980465674735,MATERN3_UPD
17,-0.0,-0.0,139.060045317558,98.61760865986054,-97.96244569944345,MATERN3_UPD
18,0.0,0.0,139.9478746943159,-98.40202483882705,99.44476694192613,MATERN3_UPD
19,0.0,0.0,144.66592694667088,-98.79526017493303,-99.50882602434639,MATERN3_UPD
20,0.0,0.0,135.6986851363857,99.62909209531568,98.55802519655848,MATERN3_UPD
21,0.0,0.0,140.2093358450113,98.27917404329943,-99.8511180856443,MATERN3_UPD
22,-0.0,-0.0,145.30129930413418,-99.77503384346707,-99.42855685363708,MATERN3_UPD
23,0.0,0.0,134.57236439764867,96.75326180529424,99.8192873830638,MATERN3_UPD
24,0.0,0.0,139.26749718507628,-99.63270280434888,97.1249952591539,MATERN3_UPD
25,0.0,0.0,140.1378586580021,99.62187488032251,-98.49587371929938,MATERN3_UPD
26,-0.0,-0.0,138.36248963532964,-98.68675813811856,96.81744606911778,MATERN3_UPD
27,-0.0,-0.0,144.94519507331114,-99.73055394368559,-98.96830416992532,MATERN3_UPD
28,-0.0,-0.0,133.88940128673045,98.37540294111514,97.25266083921167,MATERN3_UPD
29,0.0,0.0,139.90882582650912,99.40251366707867,-98.38827797465102,MATERN3_UPD
30,-0.0,-0.0,140.93577981394688,-99.68712473226869,99.52182357541611,MATERN3_UPD
31,0.0,0.0,142.85034108124333,-99.65323616306141,-96.05237447941145,MATERN3_UPD
32,0.0,0.0,135.8549547553556,98.75407231638411,99.65492056383991,MATERN3_UPD
33,-0.0,-0.0,140.68810463601756,99.64178274593033,-99.23445971324631,MATERN3_UPD
34,0.0,0.0,140.7305095035527,-99.94268658158549,98.94716493252326,MATERN3_UPD
35,0.0,0.0,143.87831841762048,-99.41798699354744,-97.76679715263346,MATERN3_UPD
36,0.0,0.0,135.46522123015183,99.15312301749168,98.70629429658936,MATERN3_UPD
37,-0.0,-0.0,145.30930092773593,-99.40764750175437,-99.80716294680039,MATERN3_UPD
38,0.0,0.0,135.34573054573113,98.01833492306437,99.66553037522107,MATERN3_UPD
39,0.0,0.0,139.6516548610256,97.30411302236578,-99.9894136598505,MATERN3_UPD
