iteration,loss,pure_loss,dist,x,y,kernel
0,1788.520978727158,1788.520978727158,4.811646723543894,1.2553300705386121,5.804867401632373,MATERN5_FIX
1,1064506.0671632125,1064506.0671632125,10.614507817044789,9.920616032189928,-4.752424341470382,MATERN5_FIX
2,353319.18217636907,353319.18217636907,9.7078355206186,8.183301346085312,7.530103541806451,MATERN5_FIX
3,69370.39109749428,69370.39109749428,4.228128922944021,5.2281286438090255,0.9984636284897368,MATERN5_FIX
4,3789.9754983298435,3789.9754983298435,5.111861067810866,-3.1764329558544904,3.9476314799942287,MATERN5_FIX
5,604493.3674928079,604493.3674928079,7.876240538028298,8.876135866072568,1.0406058129533786,MATERN5_FIX
6,20087.388872948646,20087.388872948646,6.843246199317071,-3.1142704910932677,-4.468344984598787,MATERN5_FIX
7,1154.8576083714684,1154.8576083714684,3.5859710086943606,-0.8307055812619506,4.083456688512552,MATERN5_FIX
8,168.9532009236937,168.9532009236937,4.325027600305147,2.518089069424148,5.049848061433444,MATERN5_FIX
9,6276.813965201453,6276.813965201453,4.926698689401717,-3.3501350974685153,3.3127223374035175,MATERN5_FIX
10,2796.8906862164763,2796.8906862164763,2.3339686670244393,2.050160246850047,-1.0843639784326746,MATERN5_FIX
11,104631.24705854761,104631.24705854761,4.925961813979934,5.625867661636537,-0.6930588205416264,MATERN5_FIX
12,38854.595669154216,38854.595669154216,7.34064678789566,-4.9939995276310665,5.237577719334647,MATERN5_FIX
13,50287.1130884236,50287.1130884236,4.251439862518041,4.600041942339228,-1.2615125288191136,MATERN5_FIX
14,2481.4907707791504,2481.4907707791504,4.103811830294244,0.21902014284864268,5.0288139695432506,MATERN5_FIX
15,43113.99082792192,43113.99082792192,6.821178771731212,-5.0,4.244761907431194,MATERN5_FIX
16,18504.63593770328,18504.63593770328,8.063034372199542,4.666823675262787,8.18101158763886,MATERN5_FIX
17,38485.42962793573,38485.42962793573,7.368668084242929,-4.989998211374863,5.291525458792746,MATERN5_FIX
18,86192.71396427554,86192.71396427554,5.1511391198940695,5.236983708547735,-1.9295397737535733,MATERN5_FIX
19,12222.83994434912,12222.83994434912,4.504433169551616,-3.247970047503828,-0.49822183086055105,MATERN5_FIX
20,1763.1545019605064,1763.1545019605064,8.216177636985105,2.2198854950083824,9.125112574085499,MATERN5_FIX
21,37774.38026660631,37774.38026660631,7.440426116017415,-4.984696740573491,5.420785644122889,MATERN5_FIX
22,4278.444841496043,4278.444841496043,4.994945005356488,3.448218862876505,5.3538144202516715,MATERN5_FIX
23,36394.98941762564,36394.98941762564,7.5111508595777705,-4.963361121466653,5.566805379071443,MATERN5_FIX
24,480669.1718314008,480669.1718314008,8.45566788228811,8.603773348007932,4.698776852918126,MATERN5_FIX
25,212686.88378443566,212686.88378443566,6.551924264013067,7.045545525822289,3.525686214986587,MATERN5_FIX
26,13245.962016042904,13245.962016042904,4.6869564535405335,2.8648964421789263,-3.299967680963851,MATERN5_FIX
27,47366.64577769204,47366.64577769204,6.347105729321753,-4.9864522754355445,3.1090614721059264,MATERN5_FIX
28,6297.973398968276,6297.973398968276,8.770371675746725,1.3518184527739905,9.763312336498576,MATERN5_FIX
29,329.6837071676452,329.6837071676452,9.62977661775467,-3.368153457398658,9.582064616423645,MATERN5_FIX
30,523555.7836695627,523555.7836695627,10.145086779039874,8.926622701143897,7.331780026813934,MATERN5_FIX
31,43231.93763166308,43231.93763166308,6.581001354504106,-4.957747025251867,3.795501602769601,MATERN5_FIX
32,1964.578563245042,1964.578563245042,3.702950608429013,-0.2411260496131673,4.488760429928718,MATERN5_FIX
33,839.1986650474,839.1986650474,2.106678613452668,0.10277865505682104,2.9060662733906204,MATERN5_FIX
34,35618.04252707593,35618.04252707593,6.34053948433307,-4.74772952727189,3.676947185454642,MATERN5_FIX
35,6499.777561264969,6499.777561264969,1.997863996045608,2.9961503028893732,0.9172684161278886,MATERN5_FIX
36,52234.05884985691,52234.05884985691,7.395453899648248,-4.326440763561127,-4.130474361508577,MATERN5_FIX
37,2234.5802457884247,2234.5802457884247,3.9257134099732762,1.3478635044945815,-2.910270675987119,MATERN5_FIX
38,25850.141699853313,25850.141699853313,5.5550503571670315,-4.320466252112552,2.5972549360678086,MATERN5_FIX
39,10825.987729659579,10825.987729659579,6.741302211777355,-2.3565016549694757,-4.846285329224141,MATERN5_FIX
